from,to,action,p(s),frequency
1064,1064,6,0.03125,1
1064,1067,1,0.0625,2
1064,1067,6,0.03125,1
1064,155,4,0.03125,1
1064,1071,6,0.03125,1
1064,1186,4,0.03125,1
1064,1750,4,0.03125,1
1065,804,4,0.3333333333333333,1
1065,346,2,0.3333333333333333,1
1065,176,8,0.3333333333333333,1
1066,1066,5,0.75,6
1066,1064,5,0.25,2
1067,1064,4,0.25,2
1067,1067,1,0.625,5
1067,1901,7,0.125,1
1068,1068,8,0.25,6
1068,1068,10,0.041666666666666664,1
1068,1068,2,0.041666666666666664,1
1068,974,2,0.041666666666666664,1
1068,1218,10,0.041666666666666664,1
1068,250,10,0.08333333333333333,2
1068,1411,8,0.041666666666666664,1
1068,1412,8,0.041666666666666664,1
1068,66,4,0.041666666666666664,1
1068,173,10,0.08333333333333333,2
1068,173,8,0.08333333333333333,2
1068,173,2,0.041666666666666664,1
1068,1301,2,0.041666666666666664,1
1068,819,2,0.08333333333333333,2
1068,114,8,0.041666666666666664,1
1069,1069,7,0.625,5
1069,495,7,0.125,1
1069,1097,7,0.125,1
1069,61,7,0.125,1
1070,1070,1,0.5,2
1070,1071,4,0.25,1
1070,1069,3,0.25,1
1071,1071,5,0.625,5
1071,1070,1,0.125,1
1071,1070,6,0.125,1
1071,1069,7,0.125,1
1072,295,4,1.0,1
1073,1073,3,0.5,1
1073,1077,3,0.5,1
1074,38,4,0.07692307692307693,2
1074,1074,5,0.19230769230769232,5
1074,1074,6,0.11538461538461539,3
1074,1074,4,0.2692307692307692,7
1074,1425,5,0.038461538461538464,1
1074,1425,6,0.11538461538461539,3
1074,1425,4,0.07692307692307693,2
1074,2127,6,0.038461538461538464,1
1074,1430,8,0.038461538461538464,1
1074,217,4,0.038461538461538464,1
1075,1075,7,0.5,1
1075,1072,4,0.5,1
1076,1076,1,0.75,3
1076,1075,7,0.25,1
1077,1077,1,0.8571428571428571,6
1077,1076,1,0.14285714285714285,1
1078,510,5,0.3333333333333333,1
1078,53,6,0.3333333333333333,1
1078,37,6,0.3333333333333333,1
1079,835,6,1.0,1
1080,1080,4,0.4444444444444444,4
1080,1080,6,0.1111111111111111,1
1080,517,3,0.1111111111111111,1
1080,754,3,0.1111111111111111,1
1080,754,7,0.1111111111111111,1
1080,1825,4,0.1111111111111111,1
1081,318,7,1.0,1
1082,1082,1,0.6666666666666666,2
1082,1080,6,0.3333333333333333,1
1083,1083,3,0.2727272727272727,3
1083,1083,9,0.36363636363636365,4
1083,1083,7,0.09090909090909091,1
1083,189,5,0.09090909090909091,1
1083,1449,3,0.09090909090909091,1
1083,352,6,0.09090909090909091,1
1084,193,5,0.1111111111111111,1
1084,1084,10,0.3333333333333333,3
1084,1068,10,0.1111111111111111,1
1084,1654,10,0.1111111111111111,1
1084,1096,10,0.1111111111111111,1
1084,1914,2,0.1111111111111111,1
1084,172,10,0.1111111111111111,1
1085,1085,6,0.25,1
1085,193,4,0.25,1
1085,1700,6,0.25,1
1085,1637,2,0.25,1
1086,1086,6,0.5,2
1086,1087,6,0.25,1
1086,1214,6,0.25,1
1087,1087,6,0.5,3
1087,331,6,0.16666666666666666,1
1087,148,6,0.16666666666666666,1
1087,1282,4,0.16666666666666666,1
1088,1088,6,0.5,1
1088,48,6,0.5,1
1089,238,6,1.0,1
1090,43,6,0.3333333333333333,1
1090,1078,6,0.3333333333333333,1
1090,48,4,0.3333333333333333,1
1091,1095,6,0.5,1
1091,399,6,0.5,1
1092,1093,6,0.3333333333333333,1
1092,24,5,0.3333333333333333,1
1092,26,6,0.3333333333333333,1
1093,1094,6,1.0,1
1094,1091,6,1.0,1
1095,96,4,1.0,1
1096,92,4,0.3333333333333333,1
1096,1704,10,0.3333333333333333,1
1096,1049,2,0.3333333333333333,1
1097,1097,7,0.5,1
1097,1069,7,0.5,1
1098,1098,8,0.3333333333333333,2
1098,173,8,0.3333333333333333,2
1098,66,6,0.16666666666666666,1
1098,1938,8,0.16666666666666666,1
1099,1099,5,0.5,1
1099,1071,5,0.5,1
1100,1100,4,0.6666666666666666,2
1100,1104,8,0.3333333333333333,1
1101,182,10,0.3333333333333333,2
1101,1101,10,0.3333333333333333,2
1101,1530,2,0.16666666666666666,1
1101,80,8,0.16666666666666666,1
1102,1102,1,0.5,1
1102,1100,4,0.5,1
1103,1103,2,0.3333333333333333,1
1103,841,8,0.3333333333333333,1
1103,182,8,0.3333333333333333,1
1104,597,8,1.0,1
1105,1105,5,0.24390243902439024,10
1105,1105,4,0.1951219512195122,8
1105,1105,6,0.36585365853658536,15
1105,250,8,0.024390243902439025,1
1105,1238,4,0.024390243902439025,1
1105,724,10,0.024390243902439025,1
1105,1468,7,0.024390243902439025,1
1105,1773,6,0.024390243902439025,1
1105,763,6,0.024390243902439025,1
1105,1849,6,0.024390243902439025,1
1105,255,8,0.024390243902439025,1
1106,1106,8,0.36363636363636365,4
1106,1106,2,0.18181818181818182,2
1106,1106,10,0.09090909090909091,1
1106,1109,8,0.18181818181818182,2
1106,1145,2,0.09090909090909091,1
1106,137,4,0.09090909090909091,1
1107,1107,1,0.7272727272727273,8
1107,1108,1,0.18181818181818182,2
1107,1049,8,0.09090909090909091,1
1108,1107,1,0.25,1
1108,1108,1,0.5,2
1108,250,8,0.25,1
1109,65,6,0.3333333333333333,1
1109,1109,10,0.3333333333333333,1
1109,1668,2,0.3333333333333333,1
1110,977,7,0.2,1
1110,1110,9,0.2,1
1110,1110,3,0.2,1
1110,1110,7,0.2,1
1110,729,7,0.2,1
1111,1110,3,0.5,1
1111,1528,7,0.5,1
1112,15,7,1.0,1
1113,1113,8,0.6,3
1113,150,4,0.2,1
1113,568,8,0.2,1
1114,1116,5,0.3333333333333333,1
1114,1114,5,0.3333333333333333,1
1114,294,5,0.3333333333333333,1
1115,1115,1,0.6666666666666666,2
1115,1118,1,0.3333333333333333,1
1116,124,5,0.25,1
1116,1116,5,0.25,1
1116,1603,5,0.25,1
1116,1523,6,0.25,1
1117,26,4,0.2222222222222222,2
1117,1117,6,0.4444444444444444,4
1117,1117,5,0.2222222222222222,2
1117,65,6,0.1111111111111111,1
1118,500,7,0.5,2
1118,1118,1,0.5,2
1119,1119,7,0.6,3
1119,4,7,0.2,1
1119,1387,7,0.2,1
1120,1120,2,0.08333333333333333,1
1120,1120,10,0.4166666666666667,5
1120,1120,8,0.25,3
1120,376,5,0.08333333333333333,1
1120,265,4,0.08333333333333333,1
1120,2105,2,0.08333333333333333,1
1121,1121,2,0.6666666666666666,2
1121,1120,2,0.3333333333333333,1
1122,1122,6,0.4,2
1122,34,5,0.2,1
1122,989,6,0.2,1
1122,23,4,0.2,1
1123,1123,9,0.6666666666666666,2
1123,224,9,0.3333333333333333,1
1124,1125,6,0.3333333333333333,1
1124,1124,6,0.3333333333333333,1
1124,1480,8,0.3333333333333333,1
1125,848,5,1.0,1
1126,559,4,0.5,1
1126,108,6,0.5,1
1127,559,4,1.0,1
1128,1122,6,1.0,1
1129,1129,1,0.5714285714285714,4
1129,246,4,0.42857142857142855,3
1130,912,7,1.0,1
1131,157,4,1.0,1
1132,447,5,1.0,1
1133,282,3,1.0,1
1134,1134,7,0.4,2
1134,1134,9,0.2,1
1134,118,9,0.2,1
1134,709,7,0.2,1
1135,1135,6,0.15789473684210525,3
1135,1135,5,0.3157894736842105,6
1135,1135,4,0.15789473684210525,3
1135,51,4,0.05263157894736842,1
1135,1568,6,0.05263157894736842,1
1135,1574,5,0.10526315789473684,2
1135,569,4,0.05263157894736842,1
1135,569,6,0.05263157894736842,1
1135,37,4,0.05263157894736842,1
1136,1136,1,0.75,3
1136,244,1,0.25,1
1137,549,4,0.5,1
1137,273,6,0.5,1
1138,48,6,0.5,1
1138,90,5,0.5,1
1139,1139,6,0.6666666666666666,2
1139,1137,4,0.3333333333333333,1
1140,1138,6,0.16666666666666666,1
1140,1138,5,0.16666666666666666,1
1140,1140,5,0.16666666666666666,1
1140,1140,4,0.16666666666666666,1
1140,563,6,0.16666666666666666,1
1140,48,4,0.16666666666666666,1
1141,1143,5,0.3333333333333333,1
1141,1142,4,0.3333333333333333,1
1141,1167,5,0.3333333333333333,1
1142,345,6,0.5,1
1142,712,5,0.5,1
1143,180,10,1.0,1
1144,1146,2,1.0,1
1145,1145,8,0.16666666666666666,1
1145,1145,2,0.3333333333333333,2
1145,1150,8,0.16666666666666666,1
1145,429,6,0.16666666666666666,1
1145,176,8,0.16666666666666666,1
1146,1141,4,1.0,1
1147,160,10,1.0,1
1148,1144,8,1.0,1
1149,1147,10,1.0,1
1150,114,2,0.1111111111111111,1
1150,1068,2,0.1111111111111111,1
1150,1150,2,0.5555555555555556,5
1150,173,10,0.1111111111111111,1
1150,173,8,0.1111111111111111,1
1151,1151,2,0.5,1
1151,1148,2,0.5,1
1152,1152,8,0.3333333333333333,1
1152,1154,10,0.3333333333333333,1
1152,844,4,0.3333333333333333,1
1153,1153,4,0.3333333333333333,1
1153,1154,8,0.3333333333333333,1
1153,1224,5,0.3333333333333333,1
1154,1153,4,0.5,1
1154,1152,8,0.5,1
1155,1155,5,0.2,2
1155,1155,6,0.1,1
1155,388,5,0.1,1
1155,1472,5,0.1,1
1155,31,5,0.1,1
1155,31,6,0.1,1
1155,31,4,0.1,1
1155,238,6,0.1,1
1155,66,6,0.1,1
1156,1156,5,0.3333333333333333,3
1156,1156,6,0.4444444444444444,4
1156,844,5,0.1111111111111111,1
1156,233,6,0.1111111111111111,1
1157,1157,9,0.5,1
1157,923,9,0.5,1
1158,1158,4,0.5,1
1158,1092,6,0.5,1
1159,1159,6,0.08333333333333333,1
1159,1159,4,0.16666666666666666,2
1159,1159,5,0.08333333333333333,1
1159,502,4,0.16666666666666666,2
1159,502,6,0.08333333333333333,1
1159,1249,8,0.08333333333333333,1
1159,559,6,0.08333333333333333,1
1159,476,4,0.08333333333333333,1
1159,200,6,0.08333333333333333,1
1159,200,4,0.08333333333333333,1
1160,1162,8,1.0,1
1161,1165,2,1.0,1
1162,1164,8,1.0,1
1163,1163,10,0.25,3
1163,1163,2,0.25,3
1163,1163,8,0.08333333333333333,1
1163,1161,10,0.08333333333333333,1
1163,1289,10,0.08333333333333333,1
1163,1999,8,0.08333333333333333,1
1163,1999,2,0.08333333333333333,1
1163,2089,10,0.08333333333333333,1
1164,1168,8,1.0,1
1165,1160,2,0.3333333333333333,1
1165,1165,8,0.3333333333333333,1
1165,1830,8,0.3333333333333333,1
1166,1163,10,0.2,1
1166,1289,8,0.2,1
1166,1166,5,0.4,2
1166,1779,5,0.2,1
1167,177,5,1.0,1
1168,971,8,1.0,1
1169,1169,1,1.0,35
1170,429,6,1.0,2
1171,591,8,1.0,2
1172,909,8,0.3333333333333333,1
1172,909,2,0.3333333333333333,1
1172,1172,2,0.3333333333333333,1
1173,951,7,0.3333333333333333,2
1173,414,7,0.16666666666666666,1
1173,1443,3,0.16666666666666666,1
1173,1573,6,0.16666666666666666,1
1173,1176,5,0.16666666666666666,1
1174,1178,10,0.1,1
1174,1174,5,0.1,1
1174,1174,4,0.2,2
1174,1174,6,0.2,2
1174,684,2,0.1,1
1174,684,8,0.1,1
1174,1681,4,0.1,1
1174,507,6,0.1,1
1175,1175,7,0.5,1
1175,455,7,0.5,1
1176,1173,3,0.05263157894736842,1
1176,1173,9,0.05263157894736842,1
1176,1173,7,0.05263157894736842,1
1176,1176,5,0.3157894736842105,6
1176,1176,4,0.3157894736842105,6
1176,1176,6,0.05263157894736842,1
1176,1308,6,0.05263157894736842,1
1176,1573,4,0.05263157894736842,1
1176,1309,8,0.05263157894736842,1
1177,22,4,0.09090909090909091,1
1177,1177,10,0.36363636363636365,4
1177,1177,2,0.09090909090909091,1
1177,20,5,0.09090909090909091,1
1177,20,4,0.09090909090909091,1
1177,492,10,0.09090909090909091,1
1177,376,5,0.09090909090909091,1
1177,172,2,0.09090909090909091,1
1178,1178,10,0.25,1
1178,1178,2,0.5,2
1178,958,2,0.25,1
1179,1176,4,0.5,1
1179,1782,2,0.5,1
1180,1183,3,1.0,1
1181,1181,6,0.4,4
1181,1181,5,0.2,2
1181,714,3,0.1,1
1181,1282,6,0.3,3
1182,1182,7,0.3333333333333333,1
1182,162,7,0.6666666666666666,2
1183,1183,7,0.3333333333333333,6
1183,1183,9,0.16666666666666666,3
1183,709,3,0.05555555555555555,1
1183,1621,3,0.05555555555555555,1
1183,1054,7,0.16666666666666666,3
1183,1054,3,0.05555555555555555,1
1183,1615,7,0.1111111111111111,2
1183,1375,9,0.05555555555555555,1
1184,1180,9,0.16666666666666666,1
1184,1184,3,0.3333333333333333,2
1184,721,9,0.3333333333333333,2
1184,721,3,0.16666666666666666,1
1185,1184,9,0.16666666666666666,1
1185,1184,3,0.16666666666666666,1
1185,1185,9,0.16666666666666666,1
1185,1185,3,0.3333333333333333,2
1185,1281,3,0.16666666666666666,1
1186,444,5,0.05,1
1186,1186,6,0.4,8
1186,1186,5,0.15,3
1186,1186,4,0.1,2
1186,66,6,0.05,1
1186,66,5,0.05,1
1186,1750,5,0.05,1
1186,1150,2,0.05,1
1186,138,5,0.05,1
1186,138,4,0.05,1
1187,576,6,0.09090909090909091,1
1187,1187,3,0.45454545454545453,5
1187,1187,7,0.09090909090909091,1
1187,1187,9,0.09090909090909091,1
1187,713,9,0.09090909090909091,1
1187,262,3,0.09090909090909091,1
1187,329,9,0.09090909090909091,1
1188,1188,9,0.6666666666666666,2
1188,4,9,0.3333333333333333,1
1189,1192,2,0.3333333333333333,1
1189,1535,8,0.3333333333333333,1
1189,492,8,0.3333333333333333,1
1190,1190,10,0.6666666666666666,2
1190,267,5,0.3333333333333333,1
1191,1191,1,0.9333333333333333,14
1191,4,7,0.06666666666666667,1
1192,1192,10,0.6666666666666666,2
1192,1190,10,0.3333333333333333,1
1193,359,2,0.5,1
1193,2045,10,0.5,1
1194,1194,10,0.5,2
1194,1195,2,0.25,1
1194,686,4,0.25,1
1195,1195,1,0.5,1
1195,1194,8,0.5,1
1196,1198,8,1.0,1
1197,611,3,1.0,1
1198,1198,8,0.3333333333333333,1
1198,534,8,0.3333333333333333,1
1198,312,8,0.3333333333333333,1
1199,400,8,1.0,1
1200,176,2,0.5,1
1200,1012,10,0.5,1
1201,312,2,0.0625,1
1201,1201,10,0.1875,3
1201,1201,2,0.3125,5
1201,1201,8,0.125,2
1201,534,8,0.125,2
1201,1555,2,0.0625,1
1201,348,8,0.0625,1
1201,2104,2,0.0625,1
1202,1202,1,0.6666666666666666,2
1202,1203,2,0.3333333333333333,1
1203,1202,1,0.25,1
1203,966,8,0.5,2
1203,1203,1,0.25,1
1204,1204,1,0.625,5
1204,718,1,0.375,3
1205,1205,3,0.5,2
1205,32,6,0.25,1
1205,1730,3,0.25,1
1206,171,3,0.125,1
1206,1206,3,0.125,1
1206,1206,9,0.25,2
1206,1206,7,0.25,2
1206,96,6,0.25,2
1207,1207,3,0.3333333333333333,2
1207,1207,7,0.16666666666666666,1
1207,262,9,0.16666666666666666,1
1207,1732,3,0.16666666666666666,1
1207,1205,3,0.16666666666666666,1
1208,1205,3,0.16666666666666666,1
1208,1208,7,0.16666666666666666,1
1208,1474,7,0.16666666666666666,1
1208,1474,3,0.16666666666666666,1
1208,238,4,0.3333333333333333,2
1209,430,6,1.0,1
1210,362,5,1.0,1
1211,1210,6,1.0,1
1212,1212,2,0.5,1
1212,1213,6,0.5,1
1213,591,8,1.0,1
1214,638,6,1.0,1
1215,979,3,0.3333333333333333,1
1215,494,3,0.3333333333333333,1
1215,64,4,0.3333333333333333,1
1216,1217,8,1.0,1
1217,1219,2,1.0,1
1218,1218,2,0.3333333333333333,1
1218,1216,2,0.3333333333333333,1
1218,724,10,0.3333333333333333,1
1219,1106,2,0.5,1
1219,160,8,0.5,1
1220,1068,10,0.42857142857142855,3
1220,1068,2,0.14285714285714285,1
1220,1068,8,0.14285714285714285,1
1220,1220,2,0.2857142857142857,2
1221,191,9,1.0,1
1222,1153,5,1.0,1
1223,1223,1,0.8888888888888888,8
1223,1899,1,0.1111111111111111,1
1224,1224,5,0.7,7
1224,1224,6,0.1,1
1224,1223,6,0.1,1
1224,1285,6,0.1,1
1225,1227,6,1.0,1
1226,1226,4,1.0,1
1227,392,4,1.0,1
1228,1225,4,1.0,1
1229,1229,6,0.5,1
1229,1226,5,0.5,1
1230,1230,6,0.38461538461538464,5
1230,1230,5,0.07692307692307693,1
1230,316,5,0.07692307692307693,1
1230,685,2,0.07692307692307693,1
1230,685,8,0.07692307692307693,1
1230,685,10,0.07692307692307693,1
1230,1472,5,0.07692307692307693,1
1230,62,5,0.07692307692307693,1
1230,492,2,0.07692307692307693,1
1231,160,2,0.3333333333333333,1
1231,1231,8,0.3333333333333333,1
1231,678,2,0.3333333333333333,1
1232,304,10,1.0,1
1233,1049,10,0.2,1
1233,1233,10,0.4,2
1233,1233,2,0.2,1
1233,1675,1,0.2,1
1234,1239,4,0.5,1
1234,69,5,0.5,1
1235,1233,10,1.0,1
1236,1241,4,0.3333333333333333,1
1236,1236,6,0.3333333333333333,1
1236,1874,6,0.3333333333333333,1
1237,1234,4,1.0,1
1238,1238,4,0.5,1
1238,1054,7,0.5,1
1239,1239,6,0.5,1
1239,1234,6,0.5,1
1240,1240,8,0.5,1
1240,253,2,0.5,1
1241,1241,4,0.6666666666666666,2
1241,1237,4,0.3333333333333333,1
1242,1095,6,0.3333333333333333,1
1242,1242,6,0.3333333333333333,1
1242,229,6,0.3333333333333333,1
1243,202,4,0.25,1
1243,1243,4,0.25,1
1243,219,6,0.25,1
1243,1383,3,0.25,1
1244,50,4,1.0,1
1245,76,4,0.5,1
1245,502,6,0.5,1
1246,1246,1,0.8333333333333334,5
1246,1247,4,0.16666666666666666,1
1247,1080,4,1.0,2
1248,225,8,0.13333333333333333,2
1248,225,2,0.13333333333333333,2
1248,625,4,0.06666666666666667,1
1248,1248,10,0.06666666666666667,1
1248,1248,8,0.13333333333333333,2
1248,1248,2,0.13333333333333333,2
1248,1714,2,0.06666666666666667,1
1248,43,6,0.06666666666666667,1
1248,105,4,0.13333333333333333,2
1248,273,6,0.06666666666666667,1
1249,1249,8,0.2,1
1249,1248,8,0.2,1
1249,1435,2,0.2,1
1249,591,10,0.2,1
1249,179,10,0.2,1
1250,1251,1,0.5,1
1250,496,1,0.5,1
1251,1251,1,0.9473684210526315,18
1251,1250,1,0.05263157894736842,1
1252,1252,1,0.7142857142857143,5
1252,1253,1,0.2857142857142857,2
1253,1253,1,0.8333333333333334,10
1253,1252,1,0.08333333333333333,1
1253,1254,8,0.08333333333333333,1
1254,1254,10,0.25,1
1254,1254,8,0.25,1
1254,1252,2,0.25,1
1254,314,8,0.25,1
1255,1255,1,0.9230769230769231,12
1255,948,1,0.07692307692307693,1
1256,1256,6,0.5,2
1256,376,6,0.25,1
1256,789,5,0.25,1
1257,125,5,0.16666666666666666,1
1257,1257,6,0.16666666666666666,1
1257,1257,5,0.16666666666666666,1
1257,713,3,0.16666666666666666,1
1257,2021,3,0.16666666666666666,1
1257,614,6,0.16666666666666666,1
1258,1260,7,1.0,1
1259,1259,1,0.5,1
1259,745,8,0.5,1
1260,1260,3,0.5,2
1260,1260,7,0.25,1
1260,461,2,0.25,1
1261,1261,8,0.5,1
1261,1263,4,0.5,1
1262,1262,1,0.9473684210526315,18
1262,1264,1,0.05263157894736842,1
1263,1263,4,0.8,4
1263,836,4,0.2,1
1264,1261,8,1.0,1
1265,234,4,0.3333333333333333,1
1265,1265,5,0.3333333333333333,1
1265,19,5,0.3333333333333333,1
1266,1266,8,0.5,2
1266,1271,4,0.25,1
1266,2040,8,0.25,1
1267,1265,4,1.0,1
1268,1268,1,0.6666666666666666,2
1268,844,4,0.3333333333333333,1
1269,1265,4,1.0,1
1270,1270,7,0.5,1
1270,1269,4,0.5,1
1271,993,7,0.2,1
1271,1271,4,0.2,1
1271,1176,6,0.2,1
1271,1176,5,0.2,1
1271,1179,8,0.2,1
1272,695,4,1.0,1
1273,694,7,1.0,1
1274,1274,6,0.5,1
1274,1275,9,0.5,1
1275,1275,3,0.25,1
1275,1275,7,0.25,1
1275,63,3,0.25,1
1275,1283,3,0.25,1
1276,1277,3,0.14285714285714285,1
1276,1276,3,0.42857142857142855,3
1276,1276,9,0.14285714285714285,1
1276,721,9,0.14285714285714285,1
1276,1629,9,0.14285714285714285,1
1277,608,7,0.3333333333333333,1
1277,2066,3,0.3333333333333333,1
1277,2132,7,0.3333333333333333,1
1278,1278,8,0.5,1
1278,661,8,0.5,1
1279,1275,3,1.0,1
1280,1280,3,0.5,1
1280,1279,3,0.5,1
1281,1281,9,0.5,1
1281,1284,9,0.5,1
1282,1185,3,0.0625,1
1282,673,4,0.125,2
1282,1282,4,0.1875,3
1282,1282,6,0.3125,5
1282,1282,5,0.0625,1
1282,1541,8,0.0625,1
1282,1506,4,0.0625,1
1282,148,6,0.125,2
1283,1283,3,0.5,1
1283,603,3,0.5,1
1284,1280,3,1.0,1
1285,1285,6,0.3333333333333333,9
1285,1285,4,0.25925925925925924,7
1285,1285,5,0.1111111111111111,3
1285,1372,4,0.037037037037037035,1
1285,95,4,0.037037037037037035,1
1285,95,5,0.037037037037037035,1
1285,1899,6,0.07407407407407407,2
1285,1223,6,0.037037037037037035,1
1285,133,4,0.037037037037037035,1
1285,12,6,0.037037037037037035,1
1286,1286,9,0.14285714285714285,1
1286,1286,3,0.14285714285714285,1
1286,1286,7,0.14285714285714285,1
1286,1292,9,0.2857142857142857,2
1286,1,7,0.14285714285714285,1
1286,1285,4,0.14285714285714285,1
1287,1287,1,0.75,3
1287,1289,8,0.25,1
1288,1288,8,0.25,4
1288,1288,10,0.3125,5
1288,351,8,0.0625,1
1288,1704,8,0.0625,1
1288,1433,2,0.0625,1
1288,1433,10,0.0625,1
1288,304,10,0.125,2
1288,929,2,0.0625,1
1289,1287,2,0.16666666666666666,1
1289,1289,8,0.3333333333333333,2
1289,1290,2,0.16666666666666666,1
1289,1290,8,0.16666666666666666,1
1289,1657,8,0.16666666666666666,1
1290,1290,8,0.3333333333333333,1
1290,1288,8,0.6666666666666666,2
1291,1291,5,0.5,1
1291,1163,10,0.5,1
1292,1285,5,0.2,1
1292,1285,6,0.2,1
1292,1292,9,0.6,3
1293,1293,9,0.75,3
1293,1294,5,0.25,1
1294,1291,5,0.5,1
1294,1332,4,0.5,1
1295,1295,4,0.6,3
1295,883,4,0.2,1
1295,1919,5,0.2,1
1296,1296,1,0.8076923076923077,21
1296,1296,6,0.038461538461538464,1
1296,293,4,0.11538461538461539,3
1296,2003,1,0.038461538461538464,1
1297,1298,4,1.0,1
1298,1298,4,0.5,1
1298,1299,4,0.5,1
1299,1299,4,0.5,1
1299,135,6,0.5,1
1300,1300,1,0.7272727272727273,8
1300,1300,6,0.09090909090909091,1
1300,1305,4,0.09090909090909091,1
1300,1337,1,0.09090909090909091,1
1301,1219,8,0.3333333333333333,1
1301,1411,8,0.3333333333333333,1
1301,1068,8,0.3333333333333333,1
1302,1302,4,0.5,1
1302,869,4,0.5,1
1303,1303,2,0.5,1
1303,1306,5,0.5,1
1304,253,10,1.0,1
1305,1305,4,0.5,1
1305,302,4,0.5,1
1306,1303,2,0.5,1
1306,1304,5,0.5,1
1307,1307,8,0.3333333333333333,1
1307,1307,2,0.3333333333333333,1
1307,367,4,0.3333333333333333,1
1308,1310,8,1.0,1
1309,1307,8,0.5,1
1309,1266,8,0.5,1
1310,1309,8,1.0,1
1311,224,9,1.0,1
1312,230,5,1.0,1
1313,1313,9,0.5,1
1313,57,3,0.5,1
1314,857,5,1.0,1
1315,200,6,1.0,2
1316,1315,6,1.0,1
1317,200,6,1.0,1
1318,1316,4,1.0,1
1319,105,4,0.3333333333333333,1
1319,215,4,0.6666666666666666,2
1320,1320,5,0.2,2
1320,1320,4,0.2,2
1320,1220,2,0.1,1
1320,784,5,0.2,2
1320,784,6,0.1,1
1320,138,5,0.1,1
1320,132,5,0.1,1
1321,1050,6,0.16666666666666666,3
1321,1050,5,0.1111111111111111,2
1321,1050,4,0.05555555555555555,1
1321,54,6,0.05555555555555555,1
1321,625,6,0.1111111111111111,2
1321,1321,5,0.1111111111111111,2
1321,1321,6,0.1111111111111111,2
1321,830,6,0.05555555555555555,1
1321,569,6,0.05555555555555555,1
1321,569,5,0.05555555555555555,1
1321,43,4,0.05555555555555555,1
1321,1568,5,0.05555555555555555,1
1322,1322,4,0.6363636363636364,7
1322,300,4,0.09090909090909091,1
1322,296,4,0.18181818181818182,2
1322,155,4,0.09090909090909091,1
1323,1323,1,0.8148148148148148,22
1323,1323,6,0.037037037037037035,1
1323,1322,4,0.14814814814814814,4
1324,1324,9,0.6666666666666666,2
1324,1327,3,0.3333333333333333,1
1325,1113,8,1.0,1
1326,1326,6,0.5,1
1326,1324,9,0.5,1
1327,1327,1,0.8571428571428571,6
1327,1328,1,0.14285714285714285,1
1328,1325,8,1.0,1
1329,1329,3,0.3333333333333333,1
1329,217,6,0.3333333333333333,1
1329,1074,4,0.3333333333333333,1
1330,1330,10,0.21052631578947367,4
1330,1330,2,0.10526315789473684,2
1330,1330,8,0.15789473684210525,3
1330,217,5,0.05263157894736842,1
1330,217,4,0.10526315789473684,2
1330,217,6,0.05263157894736842,1
1330,658,8,0.05263157894736842,1
1330,108,4,0.10526315789473684,2
1330,85,10,0.05263157894736842,1
1330,156,8,0.05263157894736842,1
1330,696,8,0.05263157894736842,1
1331,348,8,0.5,1
1331,348,2,0.5,1
1332,1334,6,1.0,1
1333,1335,5,0.16666666666666666,1
1333,1335,6,0.16666666666666666,1
1333,1333,6,0.5,3
1333,1333,4,0.16666666666666666,1
1334,1294,4,0.3333333333333333,1
1334,1334,5,0.3333333333333333,1
1334,1333,5,0.3333333333333333,1
1335,1335,5,0.6666666666666666,4
1335,1336,5,0.16666666666666666,1
1335,1458,2,0.16666666666666666,1
1336,1337,6,1.0,1
1337,1337,6,0.2,1
1337,1337,1,0.4,2
1337,1300,1,0.2,1
1337,1331,8,0.2,1
1338,1338,4,0.3333333333333333,1
1338,780,4,0.3333333333333333,1
1338,701,4,0.3333333333333333,1
1339,1339,1,0.8888888888888888,8
1339,632,1,0.1111111111111111,1
1340,1341,6,0.5,1
1340,4,3,0.5,1
1341,1341,6,0.5,1
1341,16,3,0.5,1
1342,1342,2,0.75,3
1342,814,2,0.25,1
1343,784,6,1.0,1
1344,1344,9,0.5,1
1344,405,5,0.5,1
1345,19,6,0.3333333333333333,1
1345,19,4,0.3333333333333333,1
1345,403,6,0.3333333333333333,1
1346,418,4,1.0,1
1347,1230,6,1.0,1
1348,1347,3,1.0,1
1349,1349,3,0.25,1
1349,1349,7,0.5,2
1349,358,7,0.25,1
1350,1350,2,0.6666666666666666,2
1350,1351,2,0.3333333333333333,1
1351,1351,8,0.3333333333333333,1
1351,1351,2,0.3333333333333333,1
1351,1349,9,0.3333333333333333,1
1352,1352,6,0.6666666666666666,4
1352,1352,5,0.16666666666666666,1
1352,1350,8,0.16666666666666666,1
1354,1354,6,0.3333333333333333,1
1354,1356,6,0.3333333333333333,1
1354,64,4,0.3333333333333333,1
1355,1355,6,0.5555555555555556,5
1355,1355,5,0.1111111111111111,1
1355,1358,9,0.1111111111111111,1
1355,883,6,0.1111111111111111,1
1355,2148,5,0.1111111111111111,1
1356,1356,6,0.2857142857142857,2
1356,1356,5,0.2857142857142857,2
1356,1354,6,0.14285714285714285,1
1356,1355,5,0.2857142857142857,2
1357,1357,5,0.2,2
1357,1357,6,0.4,4
1357,1357,4,0.2,2
1357,1356,6,0.2,2
1358,1355,6,1.0,1
1359,1359,6,0.25,1
1359,1359,5,0.5,2
1359,1357,5,0.25,1
1360,1360,1,0.8666666666666667,13
1360,1363,4,0.06666666666666667,1
1360,2017,1,0.06666666666666667,1
