sample_token,scene_token,cam_type,category,attribute,visibility,bbox_bottom_corners,bbox_center
61a7bd24f88a46c2963280d8b13ac675,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(686.5814770124967), np.float64(1782.9507346079315)), (np.float64(685.4013614966395), np.float64(1784.1827100010435)), (np.float64(682.4225229875032), np.float64(1781.3292653920687)), (np.float64(683.6026385033604), np.float64(1780.0972899989567))]","[np.float64(684.502), np.float64(1782.14)]"
61a7bd24f88a46c2963280d8b13ac675,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(688.49223472795), np.float64(1781.553236094885)), (np.float64(687.4140812570134), np.float64(1782.6528656202743)), (np.float64(684.5357652720501), np.float64(1779.830763905115)), (np.float64(685.6139187429866), np.float64(1778.7311343797257))]","[np.float64(686.514), np.float64(1780.692)]"
609d5177362340458a3bfd4949cd1e64,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(685.328181924931), np.float64(1785.1722868540953)), (np.float64(684.1035713507886), np.float64(1786.4126005005971)), (np.float64(680.559818075069), np.float64(1782.9137131459045)), (np.float64(681.7844286492113), np.float64(1781.6733994994026))]","[np.float64(682.944), np.float64(1784.043)]"
609d5177362340458a3bfd4949cd1e64,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.motorcycle,cycle.without_rider,4,"[(np.float64(690.3645015569698), np.float64(1774.1575539586024)), (np.float64(690.8452932863406), np.float64(1773.7068652489938)), (np.float64(692.1234984430303), np.float64(1775.0704460413976)), (np.float64(691.6427067136594), np.float64(1775.5211347510062))]","[np.float64(691.244), np.float64(1774.614)]"
609d5177362340458a3bfd4949cd1e64,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(686.221107987626), np.float64(1778.1023417711372)), (np.float64(687.3725809729988), np.float64(1776.9943192244546)), (np.float64(690.3568920123739), np.float64(1780.0956582288627)), (np.float64(689.2054190270012), np.float64(1781.2036807755453))]","[np.float64(688.289), np.float64(1779.099)]"
609d5177362340458a3bfd4949cd1e64,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(686.5647252568837), np.float64(1782.9868185452754)), (np.float64(685.3774625173505), np.float64(1784.2119075980859)), (np.float64(682.4152747431164), np.float64(1781.3411814547246)), (np.float64(683.6025374826495), np.float64(1780.116092401914))]","[np.float64(684.49), np.float64(1782.164)]"
609d5177362340458a3bfd4949cd1e64,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(688.4539639024257), np.float64(1781.5245803854607)), (np.float64(687.395165586625), np.float64(1782.6428585827164)), (np.float64(684.4680360975743), np.float64(1779.8714196145395)), (np.float64(685.526834413375), np.float64(1778.7531414172838))]","[np.float64(686.461), np.float64(1780.698)]"
b1303058fa624645b753d7283d70de45,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(685.2939991479733), np.float64(1785.1666330599508)), (np.float64(684.0780678043484), np.float64(1786.4154564932633)), (np.float64(680.5100008520268), np.float64(1782.9413669400494)), (np.float64(681.7259321956517), np.float64(1781.692543506737))]","[np.float64(682.902), np.float64(1784.054)]"
b1303058fa624645b753d7283d70de45,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(686.165351041466), np.float64(1778.13537570781)), (np.float64(687.3103655499386), np.float64(1777.0206803344513)), (np.float64(690.312648958534), np.float64(1780.1046242921898)), (np.float64(689.1676344500614), np.float64(1781.2193196655485))]","[np.float64(688.239), np.float64(1779.12)]"
b1303058fa624645b753d7283d70de45,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(686.5489086062313), np.float64(1783.022861432724)), (np.float64(685.3545465954232), np.float64(1784.2410302991536)), (np.float64(682.4090913937688), np.float64(1781.3531385672761)), (np.float64(683.6034534045768), np.float64(1780.1349697008466))]","[np.float64(684.479), np.float64(1782.188)]"
b1303058fa624645b753d7283d70de45,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(688.4150708676316), np.float64(1781.4957112998466)), (np.float64(687.3759284729224), np.float64(1782.6322776566942)), (np.float64(684.4009291323684), np.float64(1779.9122887001533)), (np.float64(685.4400715270776), np.float64(1778.7757223433057))]","[np.float64(686.408), np.float64(1780.704)]"
a19a80c905674faab7203a3a4e0f5246,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(685.2587170943985), np.float64(1785.16088782129)), (np.float64(684.0515436752175), np.float64(1786.4181790906557)), (np.float64(680.4592829056015), np.float64(1782.96911217871)), (np.float64(681.6664563247825), np.float64(1781.7118209093444))]","[np.float64(682.859), np.float64(1784.065)]"
a19a80c905674faab7203a3a4e0f5246,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(686.1106515160469), np.float64(1778.1684698553354)), (np.float64(687.2491543407667), np.float64(1777.0471245391616)), (np.float64(690.2693484839532), np.float64(1780.1135301446648)), (np.float64(689.1308456592334), np.float64(1781.2348754608386))]","[np.float64(688.19), np.float64(1779.141)]"
a19a80c905674faab7203a3a4e0f5246,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(686.5330110725394), np.float64(1783.0599028989736)), (np.float64(685.3315744221427), np.float64(1784.2710948635622)), (np.float64(682.4029889274606), np.float64(1781.3660971010263)), (np.float64(683.6044255778572), np.float64(1780.1549051364377))]","[np.float64(684.468), np.float64(1782.213)]"
a19a80c905674faab7203a3a4e0f5246,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(688.3755972405847), np.float64(1781.4665229945888)), (np.float64(687.3564715042336), np.float64(1782.6210717088086)), (np.float64(684.3344027594153), np.float64(1779.9534770054113)), (np.float64(685.3535284957665), np.float64(1778.7989282911915))]","[np.float64(686.355), np.float64(1780.71)]"
b6c420c3a5bd4a219b1cb82ee5ea0aa7,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(685.2233089555341), np.float64(1785.1541088187043)), (np.float64(684.0249420359806), np.float64(1786.4197966657343)), (np.float64(680.408691044466), np.float64(1782.9958911812957)), (np.float64(681.6070579640194), np.float64(1781.7302033342658))]","[np.float64(682.816), np.float64(1784.075)]"
b6c420c3a5bd4a219b1cb82ee5ea0aa7,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(678.9623411213622), np.float64(1790.983441516209)), (np.float64(677.8251644805466), np.float64(1792.1845015844751)), (np.float64(674.7876588786378), np.float64(1789.3085584837909)), (np.float64(675.9248355194534), np.float64(1788.1074984155248))]","[np.float64(676.875), np.float64(1790.146)]"
b6c420c3a5bd4a219b1cb82ee5ea0aa7,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(686.516049367399), np.float64(1783.0959015391065)), (np.float64(685.3075870730468), np.float64(1784.300083785749)), (np.float64(682.3959506326011), np.float64(1781.3780984608936)), (np.float64(683.6044129269533), np.float64(1780.1739162142512))]","[np.float64(684.456), np.float64(1782.237)]"
b6c420c3a5bd4a219b1cb82ee5ea0aa7,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(688.3681603222952), np.float64(1781.5502693569329)), (np.float64(687.3423327719693), np.float64(1782.6988675621344)), (np.float64(684.3358396777047), np.float64(1780.013730643067)), (np.float64(685.3616672280307), np.float64(1778.8651324378654))]","[np.float64(686.352), np.float64(1780.782)]"
8092909473464f80b9f791a4d31ddcb8,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(685.230308955534), np.float64(1785.2221088187043)), (np.float64(684.0319420359806), np.float64(1786.4877966657343)), (np.float64(680.4156910444659), np.float64(1783.0638911812957)), (np.float64(681.6140579640194), np.float64(1781.7982033342657))]","[np.float64(682.823), np.float64(1784.143)]"
8092909473464f80b9f791a4d31ddcb8,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(679.0783411213622), np.float64(1791.1424415162091)), (np.float64(677.9411644805466), np.float64(1792.3435015844752)), (np.float64(674.9036588786378), np.float64(1789.467558483791)), (np.float64(676.0408355194534), np.float64(1788.266498415525))]","[np.float64(676.991), np.float64(1790.305)]"
e174cb43655f49dab7ffa27b973670e3,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(679.1943411213622), np.float64(1791.302441516209)), (np.float64(678.0571644805466), np.float64(1792.503501584475)), (np.float64(675.0196588786378), np.float64(1789.6275584837908)), (np.float64(676.1568355194534), np.float64(1788.4264984155247))]","[np.float64(677.107), np.float64(1790.465)]"
e174cb43655f49dab7ffa27b973670e3,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(681.8686057313281), np.float64(1799.6407954068384)), (np.float64(682.9398112642795), np.float64(1798.3936968918147)), (np.float64(686.4853942686719), np.float64(1801.4392045931615)), (np.float64(685.4141887357206), np.float64(1802.6863031081853))]","[np.float64(684.177), np.float64(1800.54)]"
6ff9723a60bf4e14b328b3b19f04dc32,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(685.051519300732), np.float64(1796.003670489383)), (np.float64(686.283856617583), np.float64(1794.8486528542378)), (np.float64(689.466480699268), np.float64(1798.244329510617)), (np.float64(688.2341433824171), np.float64(1799.3993471457622))]","[np.float64(687.259), np.float64(1797.124)]"
6ff9723a60bf4e14b328b3b19f04dc32,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(679.1732474877565), np.float64(1791.2961606410372)), (np.float64(678.0402642574213), np.float64(1792.5011772383414)), (np.float64(674.9927525122434), np.float64(1789.6358393589626)), (np.float64(676.1257357425786), np.float64(1788.4308227616584))]","[np.float64(677.083), np.float64(1790.466)]"
6ff9723a60bf4e14b328b3b19f04dc32,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(681.8954155050832), np.float64(1799.6822349155218)), (np.float64(682.9593505111379), np.float64(1798.428927968724)), (np.float64(686.5225844949167), np.float64(1801.4537650844782)), (np.float64(685.458649488862), np.float64(1802.7070720312759))]","[np.float64(684.209), np.float64(1800.568)]"
6ff9723a60bf4e14b328b3b19f04dc32,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(670.921723114841), np.float64(1793.5613467002865)), (np.float64(672.0337676002322), np.float64(1792.4516629333912)), (np.float64(675.0802768851589), np.float64(1795.5046532997133)), (np.float64(673.9682323997678), np.float64(1796.6143370666086))]","[np.float64(673.001), np.float64(1794.533)]"
06be0e3b665c44fa8d17d9f4770bdf9c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(679.1511317780281), np.float64(1791.2888612336285)), (np.float64(678.0223606020464), np.float64(1792.4978242737059)), (np.float64(674.9648682219719), np.float64(1789.6431387663713)), (np.float64(676.0936393979536), np.float64(1788.434175726294))]","[np.float64(677.058), np.float64(1790.466)]"
06be0e3b665c44fa8d17d9f4770bdf9c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(681.8792005075302), np.float64(1799.6650458000172)), (np.float64(682.9594394775695), np.float64(1798.425763843557)), (np.float64(686.4827994924699), np.float64(1801.4969541999826)), (np.float64(685.4025605224306), np.float64(1802.7362361564428))]","[np.float64(684.181), np.float64(1800.581)]"
06be0e3b665c44fa8d17d9f4770bdf9c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(670.9151265615517), np.float64(1793.552096548405)), (np.float64(672.031036747513), np.float64(1792.446300248507)), (np.float64(675.0668734384483), np.float64(1795.509903451595)), (np.float64(673.950963252487), np.float64(1796.615699751493))]","[np.float64(672.991), np.float64(1794.531)]"
9150678870764c1b87a649a25939c61b,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(681.8623926371486), np.float64(1799.6469814357126)), (np.float64(682.9587678289867), np.float64(1798.4219518692441)), (np.float64(686.4416073628515), np.float64(1801.5390185642875)), (np.float64(685.3452321710134), np.float64(1802.764048130756))]","[np.float64(684.152), np.float64(1800.593)]"
9150678870764c1b87a649a25939c61b,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(670.9085589646589), np.float64(1793.5428505919313)), (np.float64(672.0283253692303), np.float64(1792.4409593998469)), (np.float64(675.053441035341), np.float64(1795.5151494080687)), (np.float64(673.9336746307697), np.float64(1796.6170406001531))]","[np.float64(672.981), np.float64(1794.529)]"
9150678870764c1b87a649a25939c61b,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(675.3720179943433), np.float64(1806.5878097828365)), (np.float64(676.4718347210957), np.float64(1805.3726043814513)), (np.float64(679.5739820056566), np.float64(1808.1801902171635)), (np.float64(678.4741652789043), np.float64(1809.3953956185487))]","[np.float64(677.473), np.float64(1807.384)]"
8573a885a7cb41d185c05029eeb9a54e,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(680.0028443531878), np.float64(1801.4395641517224)), (np.float64(681.192168429023), np.float64(1800.0871184993434)), (np.float64(684.7711556468121), np.float64(1803.2344358482776)), (np.float64(683.5818315709769), np.float64(1804.5868815006565))]","[np.float64(682.387), np.float64(1802.337)]"
8573a885a7cb41d185c05029eeb9a54e,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(670.9020128598384), np.float64(1793.5336245856447)), (np.float64(672.0256176168436), np.float64(1792.4356476505338)), (np.float64(675.0399871401617), np.float64(1795.5203754143554)), (np.float64(673.9163823831564), np.float64(1796.6183523494662))]","[np.float64(672.971), np.float64(1794.527)]"
8573a885a7cb41d185c05029eeb9a54e,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(675.3226820526397), np.float64(1806.5426094300556)), (np.float64(676.4295446455884), np.float64(1805.333818215523)), (np.float64(679.5153179473602), np.float64(1808.1593905699447)), (np.float64(678.4084553544116), np.float64(1809.3681817844772))]","[np.float64(677.419), np.float64(1807.351)]"
55c258972acb4300a3a6077a531ab050,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(675.3234240956334), np.float64(1806.5424182025702)), (np.float64(676.4373056067835), np.float64(1805.340091716495)), (np.float64(679.5065759043665), np.float64(1808.18358179743)), (np.float64(678.3926943932164), np.float64(1809.3859082835052))]","[np.float64(677.415), np.float64(1807.363)]"
44237858a539457da65822bfcf58c414,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(670.1831463120128), np.float64(1811.3062110871774)), (np.float64(671.35743133121), np.float64(1810.0439786625866)), (np.float64(674.6528536879872), np.float64(1813.1097889128228)), (np.float64(673.47856866879), np.float64(1814.3720213374136))]","[np.float64(672.418), np.float64(1812.208)]"
44237858a539457da65822bfcf58c414,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.truck,vehicle.parked,4,"[(np.float64(665.2954675615744), np.float64(1805.447252483592)), (np.float64(663.9949771719685), np.float64(1806.8034846711405)), (np.float64(660.0605324384256), np.float64(1803.0307475164082)), (np.float64(661.3610228280315), np.float64(1801.6745153288596))]","[np.float64(662.678), np.float64(1804.239)]"
44237858a539457da65822bfcf58c414,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(675.3252335113535), np.float64(1806.542263624031)), (np.float64(676.4460911213795), np.float64(1805.3464378766719)), (np.float64(679.4987664886465), np.float64(1808.207736375969)), (np.float64(678.3779088786206), np.float64(1809.4035621233281))]","[np.float64(677.412), np.float64(1807.375)]"
8cd36e9531fb4eba8e6ac1d666c4641c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(670.1733084499765), np.float64(1811.3124137888283)), (np.float64(671.3519932852115), np.float64(1810.0542889702244)), (np.float64(674.6366915500234), np.float64(1813.1315862111717)), (np.float64(673.4580067147884), np.float64(1814.3897110297755))]","[np.float64(672.405), np.float64(1812.222)]"
8cd36e9531fb4eba8e6ac1d666c4641c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.truck,vehicle.parked,4,"[(np.float64(665.236979193391), np.float64(1805.3497709101814)), (np.float64(663.9507652858204), np.float64(1806.7195500106104)), (np.float64(659.977020806609), np.float64(1802.9882290898188)), (np.float64(661.2632347141796), np.float64(1801.6184499893898))]","[np.float64(662.607), np.float64(1804.169)]"
7bebe3c9be714f02837f8617c56df122,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(665.1428548590804), np.float64(1816.630349232459)), (np.float64(666.3555381849022), np.float64(1815.4446784723937)), (np.float64(669.8391451409195), np.float64(1819.007650767541)), (np.float64(668.6264618150977), np.float64(1820.1933215276063))]","[np.float64(667.491), np.float64(1817.819)]"
7bebe3c9be714f02837f8617c56df122,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(670.1644978434507), np.float64(1811.3186274539453)), (np.float64(671.3475681965549), np.float64(1810.0646256438963)), (np.float64(674.6215021565494), np.float64(1813.153372546055)), (np.float64(673.4384318034452), np.float64(1814.407374356104))]","[np.float64(672.393), np.float64(1812.236)]"
7bebe3c9be714f02837f8617c56df122,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.truck,vehicle.parked,4,"[(np.float64(665.237087591074), np.float64(1805.383577168841)), (np.float64(663.9556661792907), np.float64(1806.75784066811)), (np.float64(659.9689124089259), np.float64(1803.040422831159)), (np.float64(661.2503338207092), np.float64(1801.66615933189))]","[np.float64(662.603), np.float64(1804.212)]"
4b894442c95141f9affd731d9da7b43c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(665.1129196794868), np.float64(1816.6016088925278)), (np.float64(666.3345432527095), np.float64(1815.4251515642125)), (np.float64(669.7910803205132), np.float64(1819.0143911074722)), (np.float64(668.5694567472905), np.float64(1820.1908484357875))]","[np.float64(667.452), np.float64(1817.808)]"
4b894442c95141f9affd731d9da7b43c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(670.1557180759539), np.float64(1811.3248434681018)), (np.float64(671.3431644866296), np.float64(1810.0749846673673)), (np.float64(674.606281924046), np.float64(1813.1751565318982)), (np.float64(673.4188355133704), np.float64(1814.4250153326327))]","[np.float64(672.381), np.float64(1812.25)]"
4b894442c95141f9affd731d9da7b43c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.truck,vehicle.parked,4,"[(np.float64(665.2371684663501), np.float64(1805.4163586551301)), (np.float64(663.960560660963), np.float64(1806.7950948558678)), (np.float64(659.96083153365), np.float64(1803.0916413448697)), (np.float64(661.2374393390371), np.float64(1801.712905144132))]","[np.float64(662.599), np.float64(1804.254)]"
e00dc15130dc44e796687baadd076ae4,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(661.4810747571805), np.float64(1820.0720465376642)), (np.float64(662.7406549325641), np.float64(1818.8256750915132)), (np.float64(665.7609252428194), np.float64(1821.8779534623357)), (np.float64(664.5013450674359), np.float64(1823.1243249084866))]","[np.float64(663.621), np.float64(1820.975)]"
e00dc15130dc44e796687baadd076ae4,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(665.1179196794868), np.float64(1816.625608892528)), (np.float64(666.3395432527095), np.float64(1815.4491515642126)), (np.float64(669.7960803205132), np.float64(1819.0383911074723)), (np.float64(668.5744567472905), np.float64(1820.2148484357876))]","[np.float64(667.457), np.float64(1817.832)]"
e63b83b436a0479db7362338cdfab118,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(661.4610747571805), np.float64(1820.0800465376642)), (np.float64(662.7206549325641), np.float64(1818.8336750915132)), (np.float64(665.7409252428195), np.float64(1821.8859534623357)), (np.float64(664.4813450674359), np.float64(1823.1323249084867))]","[np.float64(663.601), np.float64(1820.983)]"
e63b83b436a0479db7362338cdfab118,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(665.1239196794868), np.float64(1816.6506088925278)), (np.float64(666.3455432527095), np.float64(1815.4741515642124)), (np.float64(669.8020803205131), np.float64(1819.0633911074722)), (np.float64(668.5804567472904), np.float64(1820.2398484357875))]","[np.float64(667.463), np.float64(1817.857)]"
c567f9b8e9f34817acdc9c49d791c557,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(661.4410747571806), np.float64(1820.0880465376642)), (np.float64(662.7006549325641), np.float64(1818.8416750915133)), (np.float64(665.7209252428195), np.float64(1821.8939534623357)), (np.float64(664.4613450674359), np.float64(1823.1403249084867))]","[np.float64(663.581), np.float64(1820.991)]"
8e352d4a6c6f40c8ad4f10a3d2c3f158,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(661.4210747571806), np.float64(1820.0960465376643)), (np.float64(662.6806549325642), np.float64(1818.8496750915133)), (np.float64(665.7009252428195), np.float64(1821.9019534623358)), (np.float64(664.4413450674359), np.float64(1823.1483249084868))]","[np.float64(663.561), np.float64(1820.999)]"
841dd6709e9b4d7c9d6bf888f1fe6d7e,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(651.4369551151461), np.float64(1825.6256275246137)), (np.float64(653.2528295514358), np.float64(1825.2825473129578)), (np.float64(654.1090448848539), np.float64(1829.8143724753863)), (np.float64(652.2931704485643), np.float64(1830.1574526870422))]","[np.float64(652.773), np.float64(1827.72)]"
e54b784a608644a2804fcf800c7499f7,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(651.4006067615819), np.float64(1825.6492637060348)), (np.float64(653.2102170561051), np.float64(1825.274544368456)), (np.float64(654.1453932384181), np.float64(1829.7907362939652)), (np.float64(652.335782943895), np.float64(1830.165455631544))]","[np.float64(652.773), np.float64(1827.72)]"
e54b784a608644a2804fcf800c7499f7,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(644.823126553154), np.float64(1820.4571977451656)), (np.float64(646.1530272955536), np.float64(1821.7345778825425)), (np.float64(642.9408734468459), np.float64(1825.0788022548345)), (np.float64(641.6109727044463), np.float64(1823.8014221174576))]","[np.float64(643.882), np.float64(1822.768)]"
a1289b27ca1d41deb6fc982be9a3d03c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(651.4006067615819), np.float64(1825.6492637060348)), (np.float64(653.2102170561051), np.float64(1825.274544368456)), (np.float64(654.1453932384181), np.float64(1829.7907362939652)), (np.float64(652.335782943895), np.float64(1830.165455631544))]","[np.float64(652.773), np.float64(1827.72)]"
a1289b27ca1d41deb6fc982be9a3d03c,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(644.8266541548741), np.float64(1820.395124768427)), (np.float64(646.1786457042814), np.float64(1821.6491003863443)), (np.float64(643.025345845126), np.float64(1825.048875231573)), (np.float64(641.6733542957187), np.float64(1823.7948996136556))]","[np.float64(643.926), np.float64(1822.722)]"
e6e877f31dd447199b56cae07f86daad,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(644.9303122751691), np.float64(1820.449974614656)), (np.float64(646.2377171099116), np.float64(1821.7503701691285)), (np.float64(642.9676877248309), np.float64(1825.0380253853439)), (np.float64(641.6602828900883), np.float64(1823.7376298308714))]","[np.float64(643.949), np.float64(1822.744)]"
cb4e6195faad467094fbd4d0a9e960e9,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(644.9533122751691), np.float64(1820.427974614656)), (np.float64(646.2607171099116), np.float64(1821.7283701691285)), (np.float64(642.9906877248309), np.float64(1825.016025385344)), (np.float64(641.6832828900883), np.float64(1823.7156298308714))]","[np.float64(643.972), np.float64(1822.722)]"
7f594234e8034228b1a7d727f1981e09,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(644.9303122751691), np.float64(1820.404974614656)), (np.float64(646.2377171099116), np.float64(1821.7053701691286)), (np.float64(642.9676877248309), np.float64(1824.993025385344)), (np.float64(641.6602828900883), np.float64(1823.6926298308715))]","[np.float64(643.949), np.float64(1822.699)]"
9cdbf5ff7f294549aea0a4307e5d104a,325cef682f064c55a255f2625c533b75,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(632.3206139355814), np.float64(1823.6085802288749)), (np.float64(631.4088312364265), np.float64(1822.0276699501044)), (np.float64(635.2653860644186), np.float64(1819.803419771125)), (np.float64(636.1771687635735), np.float64(1821.3843300498954))]","[np.float64(633.793), np.float64(1821.706)]"
5998b71b64c146769bde1d5430741381,d25718445d89453381c659b9c8734939,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(617.2538748752804), np.float64(1994.2002186606599)), (np.float64(618.725674033584), np.float64(1995.7729625169875)), (np.float64(615.3801251247196), np.float64(1998.90378133934)), (np.float64(613.908325966416), np.float64(1997.3310374830123))]","[np.float64(616.317), np.float64(1996.552)]"
30aaef2c5ab44dc4afea271fe829b459,d25718445d89453381c659b9c8734939,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(620.3458748752804), np.float64(1991.37921866066)), (np.float64(621.817674033584), np.float64(1992.9519625169876)), (np.float64(618.4721251247196), np.float64(1996.08278133934)), (np.float64(617.000325966416), np.float64(1994.5100374830124))]","[np.float64(619.409), np.float64(1993.731)]"
e8b1863300964b2481fee312496d06d8,d25718445d89453381c659b9c8734939,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(608.1860319136135), np.float64(1989.815112516058)), (np.float64(606.6814665223915), np.float64(1988.210032149367)), (np.float64(610.3439680863864), np.float64(1984.7768874839421)), (np.float64(611.8485334776085), np.float64(1986.3819678506331))]","[np.float64(609.265), np.float64(1987.296)]"
e8b1863300964b2481fee312496d06d8,d25718445d89453381c659b9c8734939,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(623.6238748752804), np.float64(1988.55721866066)), (np.float64(625.095674033584), np.float64(1990.1299625169877)), (np.float64(621.7501251247196), np.float64(1993.2607813393402)), (np.float64(620.278325966416), np.float64(1991.6880374830125))]","[np.float64(622.687), np.float64(1990.909)]"
